epoch,train_loss,test_loss,test_acc,test_f1
56,0.15240548466348144,0.14666266723922095,0.897370877981773,0.8778493231793933
57,0.15224082963928676,0.1444885545551626,0.8978785938526891,0.8782338952985136
58,0.15144695087114668,0.1447985783216017,0.8974893450183201,0.8778653302123257
59,0.14887649553493965,0.14424037251268498,0.8978673112777799,0.8782228752886564
60,0.15117060101164603,0.1451186779355792,0.8976388391358676,0.8780031110071028
61,0.15123874522689792,0.1440818946628905,0.8978757732089617,0.8782483637255616
62,0.15371718733994386,0.14439783922028349,0.8978024364720516,0.8782251068935177
63,0.15037733044867718,0.14407882943827058,0.8979096209336895,0.878273283007892
64,0.15168393603022945,0.1442896665292405,0.8976670455731407,0.8781130256804609
65,0.14939250947470614,0.14459704742793436,0.8975598611115029,0.8779423551392571
66,0.15011134672136942,0.14407801048919042,0.8978560287028706,0.8782886416208324
67,0.1495827949635388,0.1448776350536822,0.8978588493465979,0.8782797684605967
68,0.1492848887398028,0.14539029680686355,0.8975852469050487,0.8781009667284464
69,0.15034319778751495,0.14414908673567955,0.8978362841967794,0.8781919889287658
70,0.14827866180729204,0.1440874834066338,0.8979293654397806,0.8783395422175623
71,0.15005227946527103,0.14351582289337392,0.8979124415774168,0.8782957953235726
72,0.1490655000518188,0.14460560822651705,0.8977093552290504,0.878070512441557
73,0.14955139714965257,0.14451178916670196,0.8976134533423218,0.8780294864957614
74,0.1477648906557017,0.14384950525881451,0.8978955177150529,0.8783327077174636
75,0.1490707544643361,0.14330396117073754,0.8980196260390546,0.8784028317766807
76,0.14776041878212315,0.1438092363116954,0.8978955177150529,0.8782608450449079
77,0.15022101223210543,0.14431201161779725,0.8978701319215071,0.8782415879759747
78,0.14807962289432916,0.1436440850831416,0.8979632131645084,0.8784631158992074
79,0.1481237117228326,0.1439729928548347,0.8978616699903252,0.8782792039438903
80,0.1472719770369735,0.14495436700198566,0.8975401166054117,0.8779246926594365
81,0.1473254879810651,0.14365509282195324,0.8979857783143269,0.8783508547348944
82,0.14850055690717262,0.14551598266475696,0.8976162739860492,0.8779916760224371
83,0.14788962669569036,0.1447175834169217,0.8974498560061377,0.8778897574930926
84,0.14701872319588324,0.14315322778468145,0.8980055228204181,0.8784512097229176
85,0.1479181435262805,0.1442488863699767,0.8977178171602324,0.8780566745349955
86,0.14896409046225992,0.1439294003863123,0.8978024364720516,0.878128941526377
87,0.14702690730796242,0.14389689128740568,0.8979068002899622,0.878293523143626
88,0.14860177783745918,0.14321726655115868,0.8979688544519631,0.8784304149914188
89,0.14800888113122693,0.14360636056852832,0.8980168053953274,0.8784330356411768
90,0.1472738777171383,0.14322892716996782,0.8980478324763278,0.8784703880924121
