epoch,train_loss,test_loss,test_acc,test_f1
43,0.15419110044216958,0.14757345199614888,0.8969139336979486,0.8773459302739369
44,0.1507212258031388,0.1440427398986129,0.8977403823100508,0.8781791764532773
45,0.1481414844140495,0.1436704558593762,0.8979124415774168,0.8782680750696791
46,0.15430180699518198,0.14469741506164993,0.8976162739860492,0.8779730849552134
47,0.14688842994946846,0.1464901098912879,0.8971029168276784,0.8773716514838855
48,0.1478015815620442,0.143664148860615,0.8978560287028706,0.8782691498208578
49,0.14660683694713458,0.14391605469263694,0.8978644906340525,0.8783280874471836
50,0.14672037528567025,0.14327900365642574,0.8979011590025076,0.8783170762958388
51,0.15590097012556636,0.1439922220976361,0.8977911538971424,0.8781980923632435
52,0.1459997763031925,0.14330247450472186,0.8979293654397806,0.8783012107545681
53,0.15167212585392967,0.14392965170840955,0.897805257115779,0.878213887711118
54,0.14788043157768568,0.1687724143660507,0.8872560495756342,0.8687338178914508
55,0.15030942554642376,0.14408647682571157,0.8979265447960534,0.8782862071843536
56,0.14946205793778294,0.1433875017270287,0.8978221809781428,0.8782702203410214
57,0.14852388121637586,0.14488610714490152,0.897542937249139,0.8779287730521657
58,0.15365162663015822,0.14526721626091693,0.8973595954068637,0.8777083072657881
59,0.14922368870104077,0.1454433172142117,0.8973426715444999,0.8776458891727491
60,0.14678233287006587,0.1444375065171475,0.8977657681035967,0.8781415864929141
61,0.14724903554329535,0.14539410671593078,0.8975513991803209,0.8779462096461335
62,0.14623409341669372,0.14541345409766368,0.8971790742083158,0.8776701686628988
63,0.14692064704275462,0.1437221847831438,0.897887055783871,0.8782532315479904
64,0.145068931714358,0.14558511721860357,0.8970070149409498,0.8772346012339881
65,0.1508143376516988,0.14432527753722355,0.8976388391358676,0.878036561356443
66,0.1452276096015601,0.14383103734422137,0.8978532080591433,0.8782994862192589
67,0.14573633913443357,0.1430854394954298,0.8980027021766908,0.8783815796571534
68,0.1451473648498738,0.14269827358288,0.8980252673265092,0.8783981311742471
69,0.14598482758309805,0.1433756833657458,0.8978673112777799,0.8782328122386638
70,0.14578348276621383,0.14414489630663205,0.8977093552290504,0.8781767604359679
71,0.14517867634287593,0.14263843287556574,0.8980873214885101,0.8784487088991212
72,0.15290227944895682,0.1442651042453761,0.8978644906340525,0.878223335889436
73,0.14601388697116768,0.14305982465719694,0.8979378273709626,0.878377618430304
74,0.14556865746234232,0.1440507450087862,0.8976614042856861,0.8780507939577596
75,0.1449486048619275,0.1431255425443217,0.8979519305895992,0.878305559668427
76,0.1466098656999429,0.1428389179657784,0.8980534737637824,0.8783966863022826
77,0.15153666873041263,0.14340927779986062,0.8979547512333265,0.8783002314305928
78,0.14598943286235178,0.14272666268180315,0.8980393705451458,0.8784527456318755
79,0.14514524631336048,0.1491281174889531,0.8958279858629337,0.8759408000507407
80,0.14538809822934318,0.1438997599492548,0.8978898764275983,0.8782066751834111
81,0.14579853496861184,0.14372797254165462,0.897796795184597,0.8781872269464279
82,0.14452819991428098,0.1433096461060285,0.8978108984032336,0.8782493786538604
83,0.1454493060367763,0.14321058563487793,0.8978673112777799,0.8782294739871402
84,0.14683532863868812,0.14298265971396437,0.8980732182698735,0.8784162206647999
85,0.14441195020193398,0.14271830822295933,0.8981183485695106,0.8785045343400135
86,0.14521656670325261,0.1426937636164369,0.8979914196017815,0.8783877599849348
87,0.14440301680045176,0.14364280918313538,0.8978898764275983,0.8783097215157472
88,0.14503182202338183,0.14425678727104635,0.8978447461279613,0.8782090512134917
89,0.1449852133014592,0.14261487066481637,0.8979970608892361,0.8784299535422133
90,0.1452416193185058,0.14365815534087817,0.8976501217107768,0.8780422076344518
