epoch,train_loss,test_loss,test_acc,test_f1
67,0.21260073248562808,0.2105695161784605,0.8982463876713328,0.6794715697830641
68,0.2125382485195177,0.21115736094687765,0.8975998488093738,0.6845665422698549
69,0.212503853359029,0.21327375550669297,0.8971845719249617,0.6763490327958939
70,0.21256358043627321,0.2109177518870988,0.8983773532356784,0.6810884365153971
71,0.21249512630524395,0.21266397309457985,0.8961782922090409,0.684612928478326
72,0.2124150545247728,0.21096761068027034,0.898187536056975,0.6841079977611826
73,0.21239031197381042,0.21227293787290352,0.8972384501634583,0.6793002058620523
74,0.21237276409262693,0.21087199284117847,0.8983549730443028,0.6804256154762405
75,0.21233439024698986,0.21086616646333797,0.8983889577793546,0.6826484879322254
76,0.21228151906851575,0.21073283305494422,0.8983740376517708,0.6821884823809858
77,0.21234286921905607,0.21040073749325855,0.8985331856793299,0.6756348494967215
78,0.21221253817446026,0.21024866359679759,0.8985920372936878,0.6893051544769986
79,0.21228349002341498,0.2102869142709747,0.8979413539518445,0.6779688695329391
80,0.21225328665764245,0.21016588697800073,0.8986202197569014,0.6858522960480455
81,0.21221790240963812,0.21029515760850492,0.8984643873132497,0.6808503208287607
82,0.21219839064793947,0.2104968026387219,0.8981402889862934,0.6880378020024399
83,0.21216593152730004,0.21200048914955066,0.8972160699720828,0.6631548754034761
84,0.21215170640375763,0.21074719765170927,0.8982704256546621,0.6718893558260614
85,0.2121041126753149,0.20992738057509946,0.8987072538344728,0.6869940140797968
86,0.21203362907413356,0.21063033664625258,0.8984768207529028,0.6847386754746856
87,0.2120167606387325,0.2113182903225232,0.8979256049282839,0.6859020688849264
88,0.21199074621819217,0.2102526884883492,0.8979745097909193,0.688882861970737
89,0.21198077478175975,0.2102262731727374,0.8980540838046989,0.6821578391926839
90,0.21200969575235715,0.21101071341750716,0.8977573390449792,0.6807091755613066
